"orf","gene.x","Anno1","Growth1","gene.y","Anno2","Growth2","name.check","essenflag","geneNO","essenflagNumeric"
"YKL120W","OAC1","verified1","growth1","OAC1","verified2","growth2","TRUE","nonessential",3727,0
"YKL121W","YKL121W","verified1","growth1","YKL121W","verified2","growth2","TRUE","nonessential",3728,0
"YKL122C","SRP21","verified1","nogrowth1","SRP21","verified2","nogrowth2","TRUE","essential",644,1
"YKL123W","YKL123W","verified1","growth1","YKL123W","verified2","growth2","TRUE","nonessential",3729,0
"YKL124W","SSH4","verified1","growth1","SSH4","verified2","growth2","TRUE","nonessential",3730,0
"YKL125W","RRN3","verified1","nogrowth1","RRN3","verified2","nogrowth2","TRUE","essential",645,1
"YKL126W","YPK1","verified1","growth1","YPK1","verified2","growth2","TRUE","nonessential",3731,0
"YKL127W","pgm1","verified1","growth1","pgm1","verified2","growth2","TRUE","nonessential",3732,0
"YKL128C","PMU1","verified1","growth1","PMU1","verified2","growth2","TRUE","nonessential",3733,0
"YKL129C","MYO3","verified1","growth1","MYO3","verified2","growth2","TRUE","nonessential",3734,0
"YKL130C","SHE2","verified1","growth1","SHE2","verified2","growth2","TRUE","nonessential",3735,0
"YKL131W","YKL131W","verified1","growth1","YKL131W","verified2","growth2","TRUE","nonessential",3736,0
"YKL132C","RMA1","verified1","growth1","RMA1","verified2","growth2","TRUE","nonessential",3737,0
"YKL133C","YKL133C","verified1","growth1","YKL133C","verified2","growth2","TRUE","nonessential",3738,0
"YKL134C","37165","verified1","growth1","37165","verified2","growth2","TRUE","nonessential",3739,0
"YKL135C","APL2","verified1","growth1","APL2","verified2","growth2","TRUE","nonessential",3740,0
"YKL136W","YKL136W","verified1","growth1","YKL136W","verified2","growth2","TRUE","nonessential",3741,0
"YKL137W","YKL137W","verified1","growth1","YKL137W","verified2","growth2","TRUE","nonessential",3742,0
"YKL138C","MRPL31","verified1","growth1","MRPL31","verified2","growth2","TRUE","nonessential",3743,0
"YKL139W","CTK1","verified1","growth1","CTK1","verified2","growth2","TRUE","nonessential",3744,0
"YKL140W","TGL1","verified1","growth1","TGL1","verified2","growth2","TRUE","nonessential",3745,0
"YKL141W","SDH3","verified1","nogrowth1","SDH3","verified2","nogrowth2","TRUE","essential",646,1
"YKL142W","MRP8","verified1","growth1","MRP8","verified2","growth2","TRUE","nonessential",3746,0
"YKL143W","LTV1","verified1","growth1","LTV1","verified2","growth2","TRUE","nonessential",3747,0
"YKL144C","RPC25","verified1","nogrowth1","RPC25","verified2","nogrowth2","TRUE","essential",647,1
"YKL145W","RPT1","verified1","nogrowth1","RPT1","verified2","nogrowth2","TRUE","essential",648,1
"YKL146W","YKL146W","verified1","growth1","YKL146W","verified2","growth2","TRUE","nonessential",3748,0
"YKL147C","YKL147C","verified1","growth1","YKL147C","verified2","growth2","TRUE","nonessential",3749,0
"YKL148C","SDH1","verified1","growth1","SDH1","verified2","growth2","TRUE","nonessential",3750,0
"YKL149C","DBR1","verified1","growth1","DBR1","verified2","growth2","TRUE","nonessential",3751,0
"YKL150W","MCR1","verified1","growth1","MCR1","verified2","growth2","TRUE","nonessential",3752,0
"YKL151C","YKL151C","verified1","growth1","YKL151C","verified2","growth2","TRUE","nonessential",3753,0
"YKL152C","gpm1","verified1","nogrowth1","gpm1","verified2","nogrowth2","TRUE","essential",649,1
"YKL153W","YKL153W","verified1","nogrowth1","YKL153W","verified2","nogrowth2","TRUE","essential",650,1
"YKL154W","SRP102","verified1","nogrowth1","SRP102","verified2","nogrowth2","TRUE","essential",651,1
"YKL155C","RSM50","verified1","growth1","RSM50","verified2","growth2","TRUE","nonessential",3754,0
"YKL156W","RPS27A","verified1","growth1","RPS27A","verified2","growth2","TRUE","nonessential",3755,0
"YKL157W","APE2","verified1","growth1","APE2","verified2","growth2","TRUE","nonessential",3756,0
"YKL158W","YKL158W","verified1","growth1","YKL158W","verified2","growth2","TRUE","nonessential",3757,0
"YKL159C","RCN1","verified1","growth1","RCN1","questionable2","growth2","TRUE","nonessential",3758,0
"YKL160W","YKL160W","verified1","growth1","YKL160W","verified2","growth2","TRUE","nonessential",3759,0
"YKL161C","YKL161C","verified1","growth1","YKL161C","verified2","growth2","TRUE","nonessential",3760,0
"YKL162C","YKL162C","verified1","growth1","YKL162C","verified2","growth2","TRUE","nonessential",3761,0
"YKL162C-A","YKL162C-A","verified1","growth1","YKL162C-A","verified2","growth2","TRUE","nonessential",3762,0
"YKL163W","PIR3","verified1","growth1","PIR3","verified2","growth2","TRUE","nonessential",3763,0
"YKL164C","PIR1","verified1","growth1","PIR1","verified2","growth2","TRUE","nonessential",3764,0
"YKL165C","MCD4","verified1","nogrowth1","MCD4","verified2","nogrowth2","TRUE","essential",652,1
"YKL166C","TPK3","verified1","growth1","TPK3","verified2","growth2","TRUE","nonessential",3765,0
"YKL167C","MRP49","verified1","growth1","MRP49","verified2","growth2","TRUE","nonessential",3766,0
"YKL168C","KKQ8","verified1","growth1","KKQ8","verified2","growth2","TRUE","nonessential",3767,0
"YKL169C","YKL169C","verified1","growth1","YKL169C","verified2","growth2","TRUE","nonessential",3768,0
"YKL170W","MRPL38","verified1","growth1","MRPL38","verified2","growth2","TRUE","nonessential",3769,0
"YKL172W","EBP2","verified1","nogrowth1","EBP2","verified2","nogrowth2","TRUE","essential",653,1
"YKL173W","SNU114","verified1","nogrowth1","SNU114","verified2","nogrowth2","TRUE","essential",654,1
"YKL174C","YKL174C","verified1","growth1","YKL174C","verified2","growth2","TRUE","nonessential",3770,0
"YKL175W","ZRT3","verified1","growth1","ZRT3","verified2","growth2","TRUE","nonessential",3771,0
"YKL176C","LST4","verified1","growth1","LST4","verified2","growth2","TRUE","nonessential",3772,0
"YKL177W","YKL177W","verified1","growth1","YKL177W","verified2","growth2","TRUE","nonessential",3773,0
"YKL178C","STE3","verified1","nogrowth1","STE3","verified2","nogrowth2","TRUE","essential",655,1
"YKL179C","YKL179C","verified1","growth1","YKL179C","verified2","growth2","TRUE","nonessential",3774,0
"YKL180W","RPL17A","verified1","nogrowth1","RPL17A","verified2","nogrowth2","TRUE","essential",656,1
"YKL181W","PRS1","verified1","nogrowth1","PRS1","verified2","nogrowth2","TRUE","essential",657,1
"YKL182W","fas1","verified1","nogrowth1","fas1","verified2","nogrowth2","TRUE","essential",658,1
"YKL183W","YKL183W","verified1","growth1","YKL183W","verified2","growth2","TRUE","nonessential",3775,0
"YKL184W","spe1","verified1","growth1","spe1","verified2","growth2","TRUE","nonessential",3776,0
"YKL185W","ASH1","verified1","growth1","ASH1","verified2","growth2","TRUE","nonessential",3777,0
"YKL186C","MTR2","verified1","nogrowth1","MTR2","verified2","nogrowth2","TRUE","essential",659,1
"YKL187C","YKL187C","verified1","growth1","YKL187C","verified2","growth2","TRUE","nonessential",3778,0
"YKL188C","PXA2","verified1","growth1","PXA2","verified2","growth2","TRUE","nonessential",3779,0
"YKL189W","HYM1","verified1","nogrowth1","HYM1","verified2","nogrowth2","TRUE","essential",660,1
"YKL190W","CNB1","verified1","growth1","CNB1","verified2","growth2","TRUE","nonessential",3780,0
"YKL191W","DPH2","verified1","growth1","DPH2","verified2","growth2","TRUE","nonessential",3781,0
"YKL192C","ACP1","verified1","nogrowth1","ACP1","verified2","nogrowth2","TRUE","essential",661,1
"YKL193C","SDS22","verified1","nogrowth1","SDS22","verified2","nogrowth2","TRUE","essential",662,1
"YKL194C","MST1","verified1","nogrowth1","MST1","verified2","nogrowth2","TRUE","essential",663,1
"YKL195W","YKL195W","verified1","nogrowth1","YKL195W","verified2","nogrowth2","TRUE","essential",664,1
"YKL196C","YKT6","verified1","nogrowth1","YKT6","verified2","nogrowth2","TRUE","essential",665,1
"YKL197C","PEX1","verified1","growth1","PEX1","verified2","growth2","TRUE","nonessential",3782,0
"YKL198C","PTK1","verified1","growth1","PTK1","verified2","growth2","TRUE","nonessential",3783,0
"YKL199C","YKT9","verified1","growth1","YKT9","verified2","growth2","TRUE","nonessential",3784,0
"YKL201C","mnn4","verified1","growth1","mnn4","verified2","growth2","TRUE","nonessential",3785,0
"YKL202W","YKL202W","verified1","growth1","YKL202W","verified2","growth2","TRUE","nonessential",3786,0
"YKL203C","tor2","verified1","nogrowth1","tor2","verified2","nogrowth2","TRUE","essential",666,1
"YKL204W","EAP1","verified1","growth1","EAP1","verified2","growth2","TRUE","nonessential",3787,0
"YKL205W","LOS1","verified1","growth1","LOS1","verified2","growth2","TRUE","nonessential",3788,0
"YKL206C","YKL206C","verified1","growth1","YKL206C","verified2","growth2","TRUE","nonessential",3789,0
"YKL207W","YKL207W","verified1","growth1","YKL207W","verified2","growth2","TRUE","nonessential",3790,0
"YKL208W","CBT1","verified1","growth1","CBT1","verified2","growth2","TRUE","nonessential",3791,0
"YKL209C","ste6","verified1","nogrowth1","ste6","verified2","nogrowth2","TRUE","essential",667,1
"YKL210W","UBA1","verified1","nogrowth1","UBA1","verified2","nogrowth2","TRUE","essential",668,1
"YKL211C","trp3","verified1","growth1","trp3","verified2","growth2","TRUE","nonessential",3792,0
"YKL212W","SAC1","verified1","growth1","SAC1","verified2","growth2","TRUE","nonessential",3793,0
"YKL213C","DOA1","verified1","growth1","DOA1","verified2","growth2","TRUE","nonessential",3794,0
"YKL214C","YKL214C","verified1","growth1","YKL214C","verified2","growth2","TRUE","nonessential",3795,0
"YKL215C","YKL215C","verified1","growth1","YKL215C","verified2","growth2","TRUE","nonessential",3796,0
"YKL216W","ura1","verified1","growth1","ura1","verified2","growth2","TRUE","nonessential",3797,0
"YKL217W","JEN1","verified1","growth1","JEN1","verified2","growth2","TRUE","nonessential",3798,0
"YKL218C","SRY1","verified1","growth1","SRY1","verified2","growth2","TRUE","nonessential",3799,0
"YKL220C","FRE2","verified1","growth1","FRE2","verified2","growth2","TRUE","nonessential",3800,0
"YKL221W","YKL221W","verified1","growth1","YKL221W","verified2","growth2","TRUE","nonessential",3801,0
"YKL222C","YKL222C","verified1","growth1","YKL222C","verified2","growth2","TRUE","nonessential",3802,0
"YKR001C","VPS1","verified1","growth1","VPS1","verified2","growth2","TRUE","nonessential",3803,0
"YKR002W","PAP1","verified1","nogrowth1","PAP1","verified2","nogrowth2","TRUE","essential",669,1
"YKR003W","YKR003W","verified1","growth1","YKR003W","verified2","growth2","TRUE","nonessential",3804,0
"YKR004C","ECM9","verified1","nogrowth1","ECM9","verified2","nogrowth2","TRUE","essential",670,1
"YKR005C","YKR005C","verified1","growth1","YKR005C","verified2","growth2","TRUE","nonessential",3805,0
"YKR006C","MRPL13","verified1","growth1","MRPL13","verified2","growth2","TRUE","nonessential",3806,0
"YKR007W","YKR007W","verified1","growth1","YKR007W","verified2","growth2","TRUE","nonessential",3807,0
"YKR008W","RSC4","verified1","nogrowth1","RSC4","verified2","nogrowth2","TRUE","essential",671,1
"YKR009C","FOX2","verified1","growth1","FOX2","verified2","growth2","TRUE","nonessential",3808,0
"YKR010C","TOF2","verified1","growth1","TOF2","verified2","growth2","TRUE","nonessential",3809,0
"YKR011C","TOS5","verified1","growth1","TOS5","verified2","growth2","TRUE","nonessential",3810,0
"YKR012C","YKR012C","verified1","growth1","YKR012C","verified2","growth2","TRUE","nonessential",3811,0
"YKR013W","PRY2","verified1","growth1","PRY2","verified2","growth2","TRUE","nonessential",3812,0
"YKR014C","YPT52","verified1","growth1","YPT52","verified2","growth2","TRUE","nonessential",3813,0
"YKR015C","YKR015C","verified1","growth1","YKR015C","verified2","growth2","TRUE","nonessential",3814,0
"YKR016W","YKR016W","verified1","growth1","YKR016W","verified2","growth2","TRUE","nonessential",3815,0
"YKR017C","YKR017C","verified1","growth1","YKR017C","verified2","growth2","TRUE","nonessential",3816,0
"YKR018C","YKR018C","verified1","growth1","YKR018C","verified2","growth2","TRUE","nonessential",3817,0
"YKR019C","IRS4","verified1","growth1","IRS4","verified2","growth2","TRUE","nonessential",3818,0
"YKR020W","YKR020W","verified1","growth1","YKR020W","verified2","growth2","TRUE","nonessential",3819,0
"YKR021W","YKR021W","verified1","growth1","YKR021W","verified2","growth2","TRUE","nonessential",3820,0
"YKR022C","YKR022C","verified1","nogrowth1","YKR022C","verified2","nogrowth2","TRUE","essential",672,1
"YKR023W","YKR023W","verified1","growth1","YKR023W","verified2","growth2","TRUE","nonessential",3821,0
"YKR024C","DBP7","verified1","growth1","DBP7","verified2","growth2","TRUE","nonessential",3822,0
"YKR025W","RPC37","verified1","nogrowth1","RPC37","verified2","nogrowth2","TRUE","essential",673,1
"YKR026C","gcn3","verified1","growth1","gcn3","verified2","growth2","TRUE","nonessential",3823,0
"YKR027W","YKR027W","verified1","growth1","YKR027W","verified2","growth2","TRUE","nonessential",3824,0
"YKR028W","SAP190","verified1","growth1","SAP190","verified2","growth2","TRUE","nonessential",3825,0
"YKR029C","YKR029C","verified1","growth1","YKR029C","verified2","growth2","TRUE","nonessential",3826,0
"YKR030W","YKR030W","verified1","growth1","YKR030W","verified2","growth2","TRUE","nonessential",3827,0
"YKR031C","spo14","verified1","growth1","spo14","verified2","growth2","TRUE","nonessential",3828,0
"YKR032W","YKR032W","verified1","growth1","YKR032W","verified2","growth2","TRUE","nonessential",3829,0
"YKR033C","YKR033C","verified1","growth1","YKR033C","verified2","growth2","TRUE","nonessential",3830,0
"YKR034W","DAL80","verified1","growth1","DAL80","verified2","growth2","TRUE","nonessential",3831,0
"YKR035C","YKR035C","verified1","growth1","YKR035C","verified2","growth2","TRUE","nonessential",3832,0
"YKR035W-A","FTI1","verified1","growth1","FTI1","verified2","growth2","TRUE","nonessential",3833,0
"YKR036C","CAF4","verified1","growth1","CAF4","verified2","growth2","TRUE","nonessential",3834,0
"YKR037C","SPC34","verified1","nogrowth1","SPC34","verified2","nogrowth2","TRUE","essential",674,1
"YKR038C","YKR038C","verified1","nogrowth1","YKR038C","verified2","nogrowth2","TRUE","essential",675,1
"YKR039W","gap1","verified1","growth1","gap1","verified2","growth2","TRUE","nonessential",3835,0
"YKR040C","YKR040C","verified1","growth1","YKR040C","verified2","growth2","TRUE","nonessential",3836,0
"YKR041W","YKR041W","verified1","growth1","YKR041W","verified2","growth2","TRUE","nonessential",3837,0
"YKR042W","UTH1","verified1","growth1","UTH1","verified2","growth2","TRUE","nonessential",3838,0
"YKR043C","YKR043C","verified1","growth1","YKR043C","verified2","growth2","TRUE","nonessential",3839,0
"YKR044W","YKR044W","verified1","growth1","YKR044W","verified2","growth2","TRUE","nonessential",3840,0
"YKR045C","YKR045C","verified1","growth1","YKR045C","verified2","growth2","TRUE","nonessential",3841,0
"YKR046C","YKR046C","verified1","growth1","YKR046C","verified2","growth2","TRUE","nonessential",3842,0
"YKR047W","YKR047W","verified1","growth1","YKR047W","verified2","growth2","TRUE","nonessential",3843,0
"YKR048C","NAP1","verified1","growth1","NAP1","verified2","growth2","TRUE","nonessential",3844,0
"YKR049C","YKR049C","verified1","growth1","YKR049C","verified2","growth2","TRUE","nonessential",3845,0
"YKR050W","trk2","verified1","growth1","trk2","verified2","growth2","TRUE","nonessential",3846,0
"YKR051W","YKR051W","verified1","growth1","YKR051W","verified2","growth2","TRUE","nonessential",3847,0
"YKR052C","MRS4","verified1","growth1","MRS4","verified2","growth2","TRUE","nonessential",3848,0
"YKR053C","YSR3","verified1","growth1","YSR3","verified2","growth2","TRUE","nonessential",3849,0
"YKR054C","DYN1","verified1","growth1","DYN1","verified2","growth2","TRUE","nonessential",3850,0
"YKR055W","RHO4","verified1","growth1","RHO4","verified2","growth2","TRUE","nonessential",3851,0
"YKR056W","RNC1","verified1","growth1","RNC1","verified2","growth2","TRUE","nonessential",3852,0
"YKR057W","RPS21A","verified1","growth1","RPS21A","verified2","growth2","TRUE","nonessential",3853,0
"YKR058W","GLG1","verified1","growth1","GLG1","verified2","growth2","TRUE","nonessential",3854,0
"YKR059W","tif1","verified1","growth1","tif1","verified2","growth2","TRUE","nonessential",3855,0
"YKR060W","YKR060W","questionable1","growth1","YKR060W","verified2","growth2","TRUE","nonessential",3856,0
"YKR061W","KTR2","verified1","growth1","KTR2","verified2","growth2","TRUE","nonessential",3857,0
"YKR062W","TFA2","verified1","nogrowth1","TFA2","verified2","nogrowth2","TRUE","essential",676,1
"YKR063C","LAS1","verified1","nogrowth1","LAS1","verified2","nogrowth2","TRUE","essential",677,1
"YKR064W","YKR064W","verified1","growth1","YKR064W","verified2","growth2","TRUE","nonessential",3858,0
"YKR065C","YKR065C","verified1","growth1","YKR065C","verified2","growth2","TRUE","nonessential",3859,0
"YKR066C","CCP1","verified1","growth1","CCP1","verified2","growth2","TRUE","nonessential",3860,0
"YKR067W","YKR067W","verified1","growth1","YKR067W","verified2","growth2","TRUE","nonessential",3861,0
"YKR068C","BET3","questionable1","nogrowth1","BET3","verified2","nogrowth2","TRUE","essential",678,1
